BOS done got it EOS,O O O O O,great
BOS there is no discussion pandas and exception topics  EOS,O O O O O O O O O O,course_contents
BOS I need help with Pycharm interpreter selection EOS,O O O O O O O O O,pycharm_interpreter_selection
BOS d = list(s)   #converting tuple to listd[1]=&apos;b&apos;  #choose which index to be changed with a new datas = tuple(d) #changing it back to tuples[1] EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O,O
BOS <partlist type=missed alt= callId=1cc9df7a-d261-4a77-9f3d-d899d1b5c6cc><part identity=live:cibim04><name>Cibi M</name><duration>3.005</duration></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name><duration>3.005</duration></part></partlist> EOS,O O O O O O O O O,O
BOS s = &quot;sudhanshu kumar&quot;s EOS,O O O O O O,O
BOS Respected sir/madam Sudhanshu sir has said in the BD community class that he would give details of DL masters new batch today any updates over it. EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NewBatch_details
BOS and sir i am not getting the link of the question u have given as home work  EOS,O O O O O O O O O O O O O O O O O O O,assignment_link
BOS <quote author=live:.cid.4933a22bf564744 authorname=support@ineuron.ai timestamp=1596998739 conversation=8:live:.cid.4933a22bf564744 messageid=1596998738786 cuid=428388693269437370><legacyquote>[1596998739] support@ineuron.ai: </legacyquote>are you able to find answer ma&apos;am?<legacyquote>&lt;&lt;&lt; </legacyquote></quote>no sir i need answers only for 5 and 6 i worked out the  others EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O
"BOS Hello Everyone ,we have last stats class tomorrow at 10 AM IST , kindly find a link below to join this class .<a href=https://us02web.zoom.us/j/88201884563>https://us02web.zoom.us/j/88201884563</a> EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O,class_link
BOS ok EOS,O O O,good_bye
BOS sir from where this array value has come through will u please explain EOS,O O O O O O O O O O O O O O O,need_help
BOS same result is showing again  EOS,O O O O O O O,need_help
BOS When i am predicting by flask then getting error EOS,O O O O O O O O O O O,need_help
BOS how can i do it can u provide some guidance ?  EOS,O O O O O O O O O O O O O,need_help
BOS Sir ek baat poochni thi EOS,O O O O O O O,need_help
BOS Hi EOS,O O O,Greetings
BOS MLD 6th june EOS,O O O O O,batch_details
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-838c61a01020ceb6a021e521a7bd5c0b url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-838c61a01020ceb6a021e521a7bd5c0b/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-838c61a01020ceb6a021e521a7bd5c0b width=1384 height=58>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-838c61a01020ceb6a021e521a7bd5c0b>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-838c61a01020ceb6a021e521a7bd5c0b</a><OriginalName v=image_2020_08_29T09_41_20_863Z.png></OriginalName><FileSize v=4961></FileSize><meta type=photo originalName=image_2020_08_29T09_41_20_863Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS wow thanks! I understood. EOS,O O O O O O,welocme_reply
BOS still result is same  EOS,O O O O O O,need_help
"BOS Sir it&apos;s saying for quality NLP , But sir I don&apos;t know about NLP  EOS",O O O O O O O O O O O O O O O O,need_help
BOS But i think this is for Haruko not for local host  EOS,O O O O O O O O O O O O O,need_help
BOS Oh so what can be done now EOS,O O O O O O O O O,support_ticket_generate
BOS can I cal you EOS,O O O O O O,need_skype_call
BOS <partlist type=missed alt= OId=d7e4c631-2041-434d-a5ad-b0c037fd6a12><part identity=live:.cid.fe63248b85b39c2f><name>Vikash Singh</name></part><part identity=live:.cid.4933a22bf564744><name>support_ineuron ai</name></part></partlist> EOS,O O O O O O O O O O,O
BOS May I know about you are giving this answer for what query ? EOS,O O O O O O O O O O O O O O O,O
"BOS okay sir, thanks for your response EOS",O O O O O O O O,more_query
BOS df_fifa1.loc[(df_fifa[&quot;Nationality&quot;]==&quot;England&quot;) &amp; (df_fifa1[&quot;Overall&quot;])]here df_fifa1[&quot;Overall&quot;] is there ..so what will happen if I don&apos;t give this condition  ..means if overall is null then it wont consider it or what will it do? EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d4-40da315814b57b3da55d6af3060f59d9 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d4-40da315814b57b3da55d6af3060f59d9/views/imgt1_anim type=Picture.1 doc_id=0-sa-d4-40da315814b57b3da55d6af3060f59d9 width=2048 height=1152>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-40da315814b57b3da55d6af3060f59d9>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-40da315814b57b3da55d6af3060f59d9</a><OriginalName v=1597860454058.JPEG></OriginalName><FileSize v=262831></FileSize><meta type=photo originalName=1597860454058.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS sir the same problem arises again  EOS,O O O O O O O O,need_help
BOS I missed that meeting unfortunately.  EOS,O O O O O O O,need_help
BOS ok sir EOS,O O O O,good_bye
BOS For machine Learning Course can I sent the payment receipt here for dashboard EOS,O O O O O O O O O O O O O O O,payment_detail
BOS it shows error 404  EOS,O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-e5648115b4ad4d660b37886e142138e5 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-e5648115b4ad4d660b37886e142138e5/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-e5648115b4ad4d660b37886e142138e5 width=2048 height=1152>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-e5648115b4ad4d660b37886e142138e5>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-e5648115b4ad4d660b37886e142138e5</a><OriginalName v=1600786497583.JPEG></OriginalName><FileSize v=318609></FileSize><meta type=photo originalName=1600786497583.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS hi  EOS,O O O,Greetings
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-bc068738f2b7dc1106115dc197485478 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-bc068738f2b7dc1106115dc197485478/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-bc068738f2b7dc1106115dc197485478 width=2048 height=1536>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-bc068738f2b7dc1106115dc197485478>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-bc068738f2b7dc1106115dc197485478</a><OriginalName v=1600670266031.JPEG></OriginalName><FileSize v=64409></FileSize><meta type=photo originalName=1600670266031.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Pls reply EOS,O O O O,sorry
BOS What about 18th october session 25 th july nlp cv dl batch EOS,O O O O O O O O O O O O O O,recordings_not_avilable
BOS Sir is it necessary to have a master&apos;s in the field of data science? EOS,O O O O O O O O O O O O O O O O,need_help
BOS ok i will check it  EOS,O O O O O O O,sure
BOS will you please help me on that EOS,O O O O O O O O O,need_help
BOS hello EOS,O O O,Greetings
"BOS here's my assignments link tht im able open , but i dont know when i checked my grades it says  EOS",O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
BOS Sir my mail id is - <a href=mailto:tsrvmhptr@gmail.com>tsrvmhptr@gmail.com</a> EOS,O O O O O O O O O O,user_email
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-18e457078e6b1688f079f23860e407ba url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-18e457078e6b1688f079f23860e407ba/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-18e457078e6b1688f079f23860e407ba width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-18e457078e6b1688f079f23860e407ba>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-18e457078e6b1688f079f23860e407ba</a><OriginalName v=Untitled.png></OriginalName><FileSize v=203184></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS hello sir will u please guide in this process  EOS,O O O O O O O O O O O,need_help
BOS my apologies and thanks for the same EOS,O O O O O O O O O,Thank_you
BOS And please add me in the next internship program EOS,O O O O O O O O O O O,internship_query
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d2-614c0b4ae2c3d5ca99f9e3248ed3f549 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d2-614c0b4ae2c3d5ca99f9e3248ed3f549/views/imgt1_anim type=Picture.1 doc_id=0-sa-d2-614c0b4ae2c3d5ca99f9e3248ed3f549 width=2048 height=1536>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-614c0b4ae2c3d5ca99f9e3248ed3f549>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-614c0b4ae2c3d5ca99f9e3248ed3f549</a><OriginalName v=1587637096701.JPEG></OriginalName><FileSize v=146733></FileSize><meta type=photo originalName=1587637096701.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Yes EOS,O O O,Thank_you
BOS import pandas as pdimport numpy as npimport seaborn as snsimport osimport mathimport statisticsimport matplotlib.pyplot as plt%matplotlib inlineimport scipy.statsfrom scipy import statsfrom scipy.stats import zscorefrom scipy.stats import normfrom scipy.special import ndtr as ndtrfrom scipy.stats import fimport statsmodels.api as sm EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,code_error
BOS what to do now? EOS,O O O O O O,need_help
BOS Ok thank you  EOS,O O O O O,good_bye
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-59c6d8f801403385d3b11f371e0a1db6 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-59c6d8f801403385d3b11f371e0a1db6/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-59c6d8f801403385d3b11f371e0a1db6 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-59c6d8f801403385d3b11f371e0a1db6>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-59c6d8f801403385d3b11f371e0a1db6</a><OriginalName v=Untitled.png></OriginalName><FileSize v=136121></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d4-bf69c41bddcb5aac07786a61a3b55687 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d4-bf69c41bddcb5aac07786a61a3b55687/views/imgt1_anim type=Picture.1 doc_id=0-sa-d4-bf69c41bddcb5aac07786a61a3b55687 width=1097 height=483>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-bf69c41bddcb5aac07786a61a3b55687>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-bf69c41bddcb5aac07786a61a3b55687</a><OriginalName v=picturemessage_xdu15r4q.iox.png></OriginalName><FileSize v=64268></FileSize><meta type=photo originalName=picturemessage_xdu15r4q.iox.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS <partlist type=started alt= callId=2b0b355b-0ab7-4417-b4f4-24a89050f52c><part identity=live:yash20december><name>yash agrawal</name></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name></part></partlist> EOS,O O O O O O O O O,O
"BOS sir will you please tell me what is wrong in my solution, i am not getting it? EOS",O O O O O O O O O O O O O O O O O O O,need_help
BOS Sir should I send you the link of error logs EOS,O O O O O O O O O O O O,need_help
BOS Thanks for the help. EOS,O O O O O O,more_query
BOS ok EOS,O O O,Thank_you
BOS Hello sir EOS,O O O O,Greetings
BOS but same error are coming  EOS,O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-4033a53690bc0499a2546dba120b9b75 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-4033a53690bc0499a2546dba120b9b75/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-4033a53690bc0499a2546dba120b9b75 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-4033a53690bc0499a2546dba120b9b75>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-4033a53690bc0499a2546dba120b9b75</a><OriginalName v=Untitled.png></OriginalName><FileSize v=122138></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS this is my data set  EOS,O O O O O O O,O
"BOS i want to make one folder in jupyter notebook , how will it come and show in notebook ?? EOS",O O O O O O O O O O O O O O O O O O O O O,jupyter_notebook
BOS no EOS,O O O,need_help
BOS and it was working before during session EOS,O O O O O O O O O,need_help
BOS plz guide me thru tiz EOS,O O O O O O O,need_help
"BOS This is phani, DL batch EOS",O O O O O O O,enter_query
BOS you are not understanding error  EOS,O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d2-2c0f8cd2fcc0eea69392d12654d9f538 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d2-2c0f8cd2fcc0eea69392d12654d9f538/views/imgt1_anim type=Picture.1 doc_id=0-sa-d2-2c0f8cd2fcc0eea69392d12654d9f538 width=2048 height=1152>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-2c0f8cd2fcc0eea69392d12654d9f538>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-2c0f8cd2fcc0eea69392d12654d9f538</a><OriginalName v=1596124143677.JPEG></OriginalName><FileSize v=398096></FileSize><meta type=photo originalName=1596124143677.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Joined..Thanks now.. EOS,O O O O,Thank_you
BOS Do I need to install 64 bit application? EOS,O O O O O O O O O O,O
BOS ru there? EOS,O O O O,Greetings
BOS can you help to get access python dashboard EOS,O O O O O O O O O O,support_ticket_generate
BOS Hi  i hve not received today&apos;s session Link.  EOS,O O O O O O O O O O,class_link
BOS hi EOS,O O O,Greetings
BOS Our mentor sourganshu sir told it ll be rectified . So should I give my mail id here? EOS,O O O O O O O O O O O O O O O O O O O O,need_help
BOS Please ignore the above message. I confused 8 PM with 8 AM EOS,O O O O O O O O O O O O O O,okay_reply
BOS Respected Sir/madam has  there been any news on new batch on master deep learning EOS,O O O O O O O O O O O O O O O O,NewBatch_details
BOS Sir r u there EOS,O O O O O O,Greetings
BOS Hiiiiii EOS,O O O,Greetings
BOS file name or extension path name EOS,O O O O O O O O,need_help
BOS u there??? EOS,O O O O,Greetings
BOS hello sir EOS,O O O O,Greetings
BOS can you please help me.  EOS,O O O O O O O,need_help
BOS when i am trying to deploy web scrapper using selenium it give me error. EOS,O O O O O O O O O O O O O O O O,deployment
BOS Mailid is <a href=mailto:allu.sandhya726@gmail.com>allu.sandhya726@gmail.com</a> EOS,O O O O O O,user_email
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d7-5f8ecffa444207ebc281c725836a5abe url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d7-5f8ecffa444207ebc281c725836a5abe/views/imgt1_anim type=Picture.1 doc_id=0-sa-d7-5f8ecffa444207ebc281c725836a5abe width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-5f8ecffa444207ebc281c725836a5abe>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-5f8ecffa444207ebc281c725836a5abe</a><OriginalName v=Untitled.png></OriginalName><FileSize v=166931></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS I am part of the DLCVNLP program EOS,O O O O O O O O O,enter_query
BOS <quote author=live:.cid.4933a22bf564744 authorname=support@ineuron.ai timestamp=1597042741 conversation=8:live:.cid.4933a22bf564744 messageid=1597042741301 cuid=9428191986895343027><legacyquote>[1597042741] support@ineuron.ai: </legacyquote>may i know your batch name ma&apos;am?<legacyquote>&lt;&lt;&lt; </legacyquote></quote>DLCVNLP 25th july and MLD6th june batches 09/08/20 video upload please EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O
"BOS Got it, but these are the data that we are already seen in lecture, I want some fresh raw data, where do I get it ? EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
BOS <partlist type=ended alt= callId=2b0b355b-0ab7-4417-b4f4-24a89050f52c><part identity=live:yash20december><name>yash agrawal</name><duration>442.92</duration></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name><duration>442.92</duration></part></partlist> EOS,O O O O O O O O O,O
BOS No sir... The canvas class EOS,O O O O O O O,O
BOS hi EOS,O O O,Greetings
BOS I don&apos;t know..my name was there till yesterday..but when I checked today it wasn&apos;t there EOS,O O O O O O O O O O O O O O O O O,need_help
BOS Hi.. EOS,O O O,Greetings
"BOS def gen<ss type=no>(n)</ss>:    for i in range(0,n):        for j in range(0,i+1):             print( &quot;*&quot;,end=&quot;&quot;)        print(&quot;\r&quot;) EOS",O O O O O O O O O O O O O O O O,code_error
BOS ok EOS,O O O,Thank_you
BOS so i made a group by in country  EOS,O O O O O O O O O O,code_error
"BOS am not able to understand numopy assignment.. however i understand 1st question.. the 2nd question am not able to understand.. and the link provided by you is also same as in the assignment.,. i need explanation of 2nd question EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,assignment_numpy
BOS i'm enrolled for NLP DLP course and wanted to get enrolled for PowerBI. please include.. my id is Senthil.kumar29@gmail.com EOS,O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
BOS the error which shows in cmd screen ? EOS,O O O O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-a6c7b15edd488b6cd2bdfb51459239c8 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-a6c7b15edd488b6cd2bdfb51459239c8/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-a6c7b15edd488b6cd2bdfb51459239c8 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-a6c7b15edd488b6cd2bdfb51459239c8>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-a6c7b15edd488b6cd2bdfb51459239c8</a><OriginalName v=Untitled.png></OriginalName><FileSize v=182212></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d4-8a1bd1f0086e4a15aec288b57bb0062b url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d4-8a1bd1f0086e4a15aec288b57bb0062b/views/imgt1_anim type=Picture.1 doc_id=0-sa-d4-8a1bd1f0086e4a15aec288b57bb0062b width=945.2307692307693 height=2048>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-8a1bd1f0086e4a15aec288b57bb0062b>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-8a1bd1f0086e4a15aec288b57bb0062b</a><OriginalName v=1601295064468.JPEG></OriginalName><FileSize v=63620></FileSize><meta type=photo originalName=1601295064468.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Sir today sir told about practicing pandas and then publish as an article... EOS,O O O O O O O O O O O O O O O,need_help
BOS <partlist type=missed alt= callId=b4dbc7bd-ce81-44e9-adba-a41e34268f2e><part identity=live:pradeep.mechd><name>PRADEEP KUMAR VIJANAPALLI</name><duration>4.885</duration></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name><duration>4.885</duration></part></partlist> EOS,O O O O O O O O O O,O
BOS I have applied for internship as I got a mail to fill the form EOS,O O O O O O O O O O O O O O O O,internship_query
BOS Give me some time please  EOS,O O O O O O O,sure
BOS help me please.. i tried but no use EOS,O O O O O O O O O O,need_help
BOS Thank you. I was able to submit my project. EOS,O O O O O O O O O O O,great
BOS Thank you  EOS,O O O O,Thank_you
BOS Sir my prblm is listed above .can u check it plz EOS,O O O O O O O O O O O O O,need_help
BOS then tried to change s[1] into &apos;b&apos; EOS,O O O O O O O O O,O
BOS Ohk EOS,O O O,good_bye
BOS ohk i have restarted it and it is worrking now EOS,O O O O O O O O O O O O,great
BOS <partlist type=started alt= callId=48db1436-5672-4c0a-8f35-dce2542f38ae><part identity=live:yash20december><name>yash agrawal</name></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name></part></partlist> EOS,O O O O O O O O O,O
BOS I cross-checked 2-3 times EOS,O O O O O O,need_help
BOS please share complete command to run jupyter notebook EOS,O O O O O O O O O O,anaconda_jnotebook_run
"BOS 2.2 Write a Python function which takes a character (i.e. a string of length 1) and returns True ifit is a vowel, False otherwise. EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O,assignment_python
BOS ok sir EOS,O O O O,good_bye
BOS still getting error  EOS,O O O O O,need_help
BOS its not working still  EOS,O O O O O O,need_help
BOS i imported pandas and numpy library but still its coming error EOS,O O O O O O O O O O O O O,code_error
BOS If 2 or more people join for 2 courses will there be a discount EOS,O O O O O O O O O O O O O O O O,need_help
BOS its working no  EOS,O O O O O,need_help
BOS Ohk sir . thank you EOS,O O O O O O O,Thank_you
BOS this is the error EOS,O O O O O O,code_error
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-86b567c50ed580f132840c96646479d4 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-86b567c50ed580f132840c96646479d4/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-86b567c50ed580f132840c96646479d4 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-86b567c50ed580f132840c96646479d4>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-86b567c50ed580f132840c96646479d4</a><OriginalName v=Untitled.png></OriginalName><FileSize v=162741></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS is it possible i could get it extended if i do well EOS,O O O O O O O O O O O O O O,need_help
BOS this part can you explain EOS,O O O O O O O,need_help
BOS sir it shows the same result EOS,O O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-a00b2748fe1021880e0789d8141087c2 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-a00b2748fe1021880e0789d8141087c2/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-a00b2748fe1021880e0789d8141087c2 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-a00b2748fe1021880e0789d8141087c2>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-a00b2748fe1021880e0789d8141087c2</a><OriginalName v=Untitled.png></OriginalName><FileSize v=206145></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS while the same thing during class is working  EOS,O O O O O O O O O O,need_help
BOS yes EOS,O O O,Thank_you
BOS I downloaded zoom in my iPad with different user then also it didn&apos;t work  EOS,O O O O O O O O O O O O O O O O,need_help
"BOS i given you file , but you are not interested to check that one  EOS",O O O O O O O O O O O O O O O O,sorry
BOS sir here i am not able to find python.exe file EOS,O O O O O O O O O O O O,need_help
BOS I have submit second assignment  EOS,O O O O O O O,assignment_submittion
"BOS Kindly provide YouTube link of,  deployment of models in Flask frame work. Explained by shudhanshu sir in depth in machine Learning course stream. EOS",O O O O O O O O O O O O O O O O O O O O O O O O O,class_link
BOS Will get back to you once I have any clarifications. Thanks. EOS,O O O O O O O O O O O O O,welocme_reply
BOS it was in the chat column...it had direct links for python download (comm version) EOS,O O O O O O O O O O O O O O O O,need_help
BOS hello  EOS,O O O,Greetings
BOS ok sir sure EOS,O O O O O,good_bye
BOS U said it will start from 10th October EOS,O O O O O O O O O O,batch_details
BOS so for our case virat told us that we can opt-out from this internship and get enrolled for the next internship.. EOS,O O O O O O O O O O O O O O O O O O O O O O O,internship_query
BOS From when will the classes start? EOS,O O O O O O O O,course_timings
BOS today class link is not working  EOS,O O O O O O O O,class_link
BOS Oh.. After you evaluate then I have to click on that link and check the score EOS,O O O O O O O O O O O O O O O O O O,need_help
BOS Yes sir I completely agree.what I mean was the structure remains same.so I write the code accordingly but don&apos;t know why I m not getting the required url.  I got an url but when I go to that link it says not found. Sir can I share  the ss of my code with yoy EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,need_help
BOS <partlist type=missed alt= callId=a1274634-4e99-41bd-8b46-c2e95c1d61a8><part identity=live:yash20december><name>yash agrawal</name><duration>5.923</duration></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name><duration>5.923</duration></part></partlist> EOS,O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-217cbd4aa913765548c81e5881757efc url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-217cbd4aa913765548c81e5881757efc/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-217cbd4aa913765548c81e5881757efc width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-217cbd4aa913765548c81e5881757efc>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-217cbd4aa913765548c81e5881757efc</a><OriginalName v=Untitled.png></OriginalName><FileSize v=152014></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d7-5580087daed8bf052914a18e3e351ea8 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d7-5580087daed8bf052914a18e3e351ea8/views/imgt1_anim type=Picture.1 doc_id=0-sa-d7-5580087daed8bf052914a18e3e351ea8 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-5580087daed8bf052914a18e3e351ea8>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-5580087daed8bf052914a18e3e351ea8</a><OriginalName v=Screenshot (41).png></OriginalName><FileSize v=130427></FileSize><meta type=photo originalName=Screenshot (41).png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O O O,O
"BOS In assignment 6, for question 5 i have writen code with for loop. i feel like long method. can you suggest me if there is any easy way than this. EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,assignment_doubt
BOS Hi Team .. EOS,O O O O O,enter_query
